id,key,value,type
5078239608,housenumber,327,addr
5078239608,postcode,08003-2411,addr
5078239608,state,NJ,addr
5078239608,street,Society Hill,addr
5078239608,guid,C13CA50E-9A3F-443C-9525-E92CE15B2C08,njgin
5078239610,city,Cherry Hill,addr
5078239610,country,US,addr
5078239610,housenumber,133,addr
5078239610,postcode,08003-2676,addr
5078239610,state,NJ,addr
5078239610,street,Europa Boulevard,addr
5078239610,guid,238CD450-A49F-42D8-A695-0C503BE10E2D,njgin
5078239611,city,Cherry Hill,addr
5078239611,country,US,addr
5078239611,housenumber,12,addr
5078239611,postcode,08003-5130,addr
5078239611,state,NJ,addr
5078239611,street,Collage Court,addr
5078239611,guid,9B16FF3D-A63E-46B1-8534-757183DF9B54,njgin
5078239612,city,Cherry Hill,addr
5078239612,country,US,addr
5078239612,housenumber,39,addr
5078239612,postcode,08003-5168,addr
5078239612,state,NJ,addr
5078239612,street,Versailles,addr
5078239612,guid,C2244739-66F4-47AC-8DED-CA7C5648A5D6,njgin
5078239620,city,Cherry Hill,addr
5078239620,country,US,addr
5078239620,housenumber,816,addr
5078239620,postcode,08003-2428,addr
5078239620,state,NJ,addr
5078239620,street,Society Hill,addr
5078239620,guid,181CFF79-9E25-44F2-AC59-6DE00BADAD89,njgin
5078239622,city,Cherry Hill,addr
5078239622,country,US,addr
5078239622,housenumber,123,addr
5078239622,postcode,08003-2676,addr
5078239622,state,NJ,addr
5078239622,street,Europa Boulevard,addr
5078239622,guid,24B39826-4487-43B9-9BB9-ADC1BD573F87,njgin
5078239624,city,Cherry Hill,addr
5078239624,country,US,addr
5078239624,housenumber,138,addr
5078239624,postcode,08003-2409,addr
5078239624,state,NJ,addr
5078239624,street,Society Hill,addr
5078239624,guid,1D39DC29-3B53-40C7-A951-1E30C1417B10,njgin
5078239625,city,Cherry Hill,addr
5078239625,country,US,addr
5078239625,housenumber,237,addr
5078239625,postcode,08003-2405,addr
5078239625,state,NJ,addr
5078239625,street,Society Hill,addr
5078239625,guid,B13808F8-F2FF-4229-9470-083EC6DE20E1,njgin
5078239627,city,Cherry Hill,addr
5078239627,country,US,addr
5078239627,housenumber,25,addr
5078239627,postcode,08003-2325,addr
5078239627,state,NJ,addr
5078239627,street,Rockhill Road,addr
5078239627,guid,8B4D1BBD-0362-41A3-9481-068DF248FC2C,njgin
5078239628,city,Cherry Hill,addr
5078239628,country,US,addr
5078239628,housenumber,125,addr
5078239628,postcode,08003-2135,addr
5078239628,state,NJ,addr
5078239628,street,Ashford Road,addr
5078239628,guid,2F2FE389-EAE8-41E1-808A-FF57541B6FB4,njgin
5078239633,city,Cherry Hill,addr
5078239633,country,US,addr
5078239633,housenumber,34,addr
5078239633,postcode,08003-1021,addr
5078239633,state,NJ,addr
5078239633,street,North Green Acre Drive,addr
5078239633,guid,1B6B260B-D3F3-4AD4-B1C9-8ADBB2D057A9,njgin
5078239634,city,Cherry Hill,addr
5078239634,country,US,addr
5078239634,housenumber,10,addr
5078239634,postcode,08003-5132,addr
5078239634,state,NJ,addr
5078239634,street,Versailles,addr
5078239634,guid,7B386A36-7079-4CBA-AB49-C1E6B475B24D,njgin
5078239636,city,Cherry Hill,addr
5078239636,country,US,addr
5078239636,housenumber,1027,addr
5078239636,postcode,08003-2649,addr
5078239636,state,NJ,addr
5078239636,street,Red Oak Drive,addr
5078239636,guid,F0B4CE69-25CA-4E84-8E24-CA3BFFDF70D1,njgin
5078239639,city,Cherry Hill,addr
5078239639,country,US,addr
5078239639,housenumber,7,addr
5078239639,postcode,08003-2664,addr
5078239639,state,NJ,addr
5078239639,street,Buckingham Place,addr
5078239639,guid,B84A491C-D460-45BE-B7E9-9DC6F1A29758,njgin
5078239642,city,Cherry Hill,addr
5078239642,country,US,addr
5078239642,housenumber,18,addr
5078239642,postcode,08003-2122,addr
5078239642,state,NJ,addr
5078239642,street,Tendring Road,addr
5078239642,guid,0C628B6C-AC58-45D5-ACCA-2787E13E100A,njgin
5078239644,city,Cherry Hill,addr
5078239644,country,US,addr
5078239644,housenumber,817,addr
5078239644,postcode,08003,addr
5078239644,state,NJ,addr
5078239644,street,Society Hill,addr
5078239644,guid,E94AD176-3F83-469F-BB22-C2535051B345,njgin
5078239647,city,Cherry Hill,addr
5078239647,country,US,addr
5078239647,housenumber,1207,addr
5078239647,postcode,08003-2633,addr
5078239647,state,NJ,addr
5078239647,street,Sequoia Road,addr
5078239647,guid,095B6CE2-5652-45D5-BEC2-71A893557ACA,njgin
5078239648,city,Cherry Hill,addr
5078239648,country,US,addr
5078239648,housenumber,1935,addr
5078239648,postcode,08003-2117,addr
5078239648,state,NJ,addr
5078239648,street,State Route 70,addr
5078239648,guid,6AFBA161-EF09-47FC-9CDF-358A80CDA980,njgin
5078239652,city,Cherry Hill,addr
5078239652,country,US,addr
5078239652,housenumber,1,addr
5078239652,postcode,08003-1811,addr
5078239652,state,NJ,addr
5078239652,street,Highgate Lane,addr
5078239652,guid,4B64C63D-22B8-44E2-8001-4EFD3AD0A19C,njgin
5078239654,city,Cherry Hill,addr
5078239654,country,US,addr
5078239654,housenumber,103,addr
5078239654,postcode,08003-2676,addr
5078239654,state,NJ,addr
5078239654,street,Europa Boulevard,addr
5078239654,guid,2C0E0C29-3B08-4B3C-BF89-BECA16E223E4,njgin
5078239656,city,Cherry Hill,addr
5078239656,country,US,addr
5078239656,housenumber,1260,addr
5078239656,postcode,08003-2600,addr
5078239656,state,NJ,addr
5078239656,street,Marlkress Road,addr
5078239656,guid,BF15D7B8-3651-4584-826D-DBBA1279D233,njgin
5078239658,city,Cherry Hill,addr
5078239658,country,US,addr
5078239658,housenumber,103,addr
5078239658,postcode,08003-1814,addr
5078239658,state,NJ,addr
5078239658,street,Highgate Lane,addr
5078239658,guid,E8EC915C-251A-4F51-B33D-18235E8B971F,njgin
5078239660,city,Cherry Hill,addr
5078239660,country,US,addr
5078239660,housenumber,1914,addr
5078239660,postcode,08003-2007,addr
5078239660,state,NJ,addr
5078239660,street,Fairfax Avenue,addr
5078239660,guid,021283E3-03E9-4183-A467-C04C843D80C1,njgin
5078239664,city,Cherry Hill,addr
5078239664,country,US,addr
5078239664,housenumber,1111,addr
5078239664,postcode,08003-2420,addr
5078239664,state,NJ,addr
5078239664,street,Society Hill,addr
5078239664,guid,A2B74FBC-5D6B-4E08-8B37-CD091BE05B39,njgin
5078239665,city,Cherry Hill,addr
5078239665,country,US,addr
5078239665,housenumber,1910,addr
5078239665,postcode,08003-2118,addr
5078239665,state,NJ,addr
5078239665,street,State Route 70 East,addr
5078239665,guid,ADFFA9EB-C6D1-4DE6-BEC9-12FA71437932,njgin
5078239667,city,Cherry Hill,addr
5078239667,country,US,addr
5078239667,housenumber,521,addr
5078239667,postcode,08003-2426,addr
5078239667,state,NJ,addr
5078239667,street,Society Hill,addr
5078239667,guid,4A883B94-FBDA-4554-A2EF-2F978977D277,njgin
5078239670,city,Cherry Hill,addr
5078239670,country,US,addr
5078239670,housenumber,10,addr
5078239670,postcode,08003-1018,addr
5078239670,state,NJ,addr
5078239670,street,Westbury Drive,addr
5078239670,guid,20AC6F74-F5BF-44C1-8916-7B239220FB6D,njgin
5078239671,city,Cherry Hill,addr
5078239671,country,US,addr
5078239671,housenumber,73,addr
5078239671,postcode,08003-5141,addr
5078239671,state,NJ,addr
5078239671,street,Versailles,addr
5078239671,guid,94D43BE4-325C-438C-8F28-80D9B5586F15,njgin
5078239672,city,Cherry Hill,addr
5078239672,country,US,addr
5078239672,housenumber,719,addr
5078239672,postcode,08003-2423,addr
5078239672,state,NJ,addr
5078239672,street,Society Hill,addr
5078239672,guid,BC9F4726-ADD8-4589-91D1-AE3CE796408D,njgin
5078239675,city,Cherry Hill,addr
5078239675,country,US,addr
5078239675,housenumber,4,addr
5078239675,postcode,08003-2108,addr
5078239675,state,NJ,addr
5078239675,street,Dunbarton Road,addr
5078239675,guid,337705F9-20C5-42C4-9007-976E1B53B7EB,njgin
5078239677,city,Cherry Hill,addr
5078239677,country,US,addr
5078239677,housenumber,41,addr
5078239677,postcode,08003-1003,addr
5078239677,state,NJ,addr
5078239677,street,North Green Acre Drive,addr
5078239677,guid,911EDEC3-A76D-45F3-9757-8D1F14E6CBB7,njgin
5078239679,city,Cherry Hill,addr
5078239679,country,US,addr
5078239679,housenumber,12,addr
5078239679,postcode,08003-1106,addr
5078239679,state,NJ,addr
5078239679,street,Lakeview Drive,addr
5078239679,guid,5071E574-C572-48CC-99E4-886550FC9598,njgin
5078239681,city,Cherry Hill,addr
5078239681,country,US,addr
5078239681,housenumber,1008,addr
5078239681,postcode,08003-2417,addr
5078239681,state,NJ,addr
5078239681,street,Society Hill,addr
5078239681,guid,CD17F7E0-F184-47BC-9C80-2210B2744F2D,njgin
5078239725,city,Cherry Hill,addr
5078239725,country,US,addr
5078239725,housenumber,4,addr
5078239725,postcode,08003-5131,addr
5078239725,state,NJ,addr
5078239725,street,Versailles,addr
5078239725,guid,11CB2C43-3315-4FD0-BA17-4DC27768785D,njgin
5078239726,city,Cherry Hill,addr
5078239726,country,US,addr
5078239726,housenumber,9,addr
5078239726,postcode,08003-5132,addr
5078239726,state,NJ,addr
5078239726,street,Versailles,addr
5078239726,guid,6B69E690-BD62-4190-9535-BBB7029910BD,njgin
5078239727,city,Cherry Hill,addr
5078239727,country,US,addr
5078239727,housenumber,330,addr
5078239727,postcode,08003-2411,addr
5078239727,state,NJ,addr
5078239727,street,Society Hill,addr
5078239727,guid,FE04A65B-D591-467F-814D-93FA1A45F70B,njgin
5078239731,city,Cherry Hill,addr
5078239731,country,US,addr
5078239731,housenumber,42,addr
5078239731,postcode,08003-1010,addr
5078239731,state,NJ,addr
5078239731,street,North Green Acre Drive,addr
5078239731,guid,C23F738D-4A16-4749-A6FD-55B1B6625B33,njgin
5078239732,city,Cherry Hill,addr
5078239732,country,US,addr
5078239732,housenumber,1126,addr
5078239732,postcode,08003-2612,addr
5078239732,state,NJ,addr
5078239732,street,Buttonwood Drive,addr
5078239732,guid,377CD288-0A8A-4B13-A897-3EC05DAED7E1,njgin
5078239734,city,Cherry Hill,addr
5078239734,country,US,addr
5078239734,housenumber,20,addr
5078239734,postcode,08003-1021,addr
5078239734,state,NJ,addr
5078239734,street,North Green Acre Drive,addr
5078239734,guid,3F250067-07C1-4CF6-94FE-08CBCAA315C8,njgin
5078239740,city,Cherry Hill,addr
5078239740,country,US,addr
5078239740,housenumber,727,addr
5078239740,postcode,08003-2424,addr
5078239740,state,NJ,addr
5078239740,street,Society Hill,addr
5078239740,guid,B43E8EDE-1358-4E0A-9CC3-C01CC1520B33,njgin
5078239741,city,Cherry Hill,addr
5078239741,country,US,addr
5078239741,housenumber,113,addr
5078239741,postcode,08003-2111,addr
5078239741,state,NJ,addr
5078239741,street,Partree Road,addr
5078239741,guid,EF9E571C-9FF3-45D0-87A2-1E4FA392F11D,njgin
5078239742,city,Cherry Hill,addr
5078239742,country,US,addr
5078239742,housenumber,7,addr
5078239742,postcode,08003-2324,addr
5078239742,state,NJ,addr
5078239742,street,Perina Boulevard,addr
5078239742,guid,64C61BBF-C8E6-482A-80C4-1458FDC337C8,njgin
5078239744,city,Cherry Hill,addr
5078239744,country,US,addr
5078239744,housenumber,907,addr
5078239744,postcode,08003-2415,addr
5078239744,state,NJ,addr
5078239744,street,Society Hill,addr
5078239744,guid,7436712B-50D2-4467-803C-B4DF2E65D21E,njgin
5078239745,city,Cherry Hill,addr
5078239745,country,US,addr
5078239745,housenumber,323,addr
5078239745,postcode,08003-2669,addr
5078239745,state,NJ,addr
5078239745,street,Tuvira Lane,addr
5078239745,guid,FD05C31F-DDDD-4643-83C8-41D067838916,njgin
5078239752,city,Cherry Hill,addr
5078239752,country,US,addr
5078239752,housenumber,1944,addr
5078239752,postcode,08003-1026,addr
5078239752,state,NJ,addr
5078239752,street,Birchwood Park Drive North,addr
5078239752,guid,374A8226-B37E-4092-849E-92DC45050EEE,njgin
5078239753,city,Cherry Hill,addr
5078239753,country,US,addr
5078239753,housenumber,1941,addr
5078239753,postcode,08003-1023,addr
5078239753,state,NJ,addr
5078239753,street,Birchwood Park Drive North,addr
5078239753,guid,6DBA2210-D898-43C3-966F-4219FB267BC2,njgin
5078239758,city,Cherry Hill,addr
5078239758,country,US,addr
5078239758,housenumber,108,addr
5078239758,postcode,08003-2102,addr
5078239758,state,NJ,addr
5078239758,street,Ashford Road,addr
5078239758,guid,81F82457-F545-45A2-93AF-2E6912F1C5DA,njgin
5078239759,city,Cherry Hill,addr
5078239759,country,US,addr
5078239759,housenumber,723,addr
5078239759,postcode,08003-2424,addr
5078239759,state,NJ,addr
5078239759,street,Society Hill,addr
5078239759,guid,56BF05BE-C981-47E9-908E-3BB84178F151,njgin
5078239761,city,Cherry Hill,addr
5078239761,country,US,addr
5078239761,housenumber,221,addr
5078239761,postcode,08003,addr
5078239761,state,NJ,addr
5078239761,street,Society Hill,addr
5078239761,guid,B74308B0-8542-4E75-ACA4-EBC725F3E704,njgin
5078239770,city,Cherry Hill,addr
5078239770,country,US,addr
5078239770,housenumber,834,addr
5078239770,postcode,08003-2429,addr
5078239770,state,NJ,addr
5078239770,street,Society Hill,addr
5078239770,guid,B282CEBE-FB64-4DD8-B24C-F14D8250F1CE,njgin
5078239772,city,Cherry Hill,addr
5078239772,country,US,addr
5078239772,housenumber,5,addr
5078239772,postcode,08003-2324,addr
5078239772,state,NJ,addr
5078239772,street,Perina Boulevard,addr
5078239772,guid,1CE5FFD9-4865-4494-847D-807093D5C982,njgin
5078239774,city,Cherry Hill,addr
5078239774,country,US,addr
5078239774,housenumber,1190,addr
5078239774,postcode,08003-2319,addr
5078239774,state,NJ,addr
5078239774,street,Marlkress Road,addr
5078239774,guid,E708F48D-0B51-4818-9F81-B4C075F09F5B,njgin
5078239776,city,Cherry Hill,addr
5078239776,country,US,addr
5078239776,housenumber,4,addr
5078239776,postcode,08003-1718,addr
5078239776,state,NJ,addr
5078239776,street,Lisa Lane,addr
5078239776,guid,24F36DCA-0BBB-46A4-BB93-2720C846C7AC,njgin
5078239777,city,Cherry Hill,addr
5078239777,country,US,addr
5078239777,housenumber,37,addr
5078239777,postcode,08003-1720,addr
5078239777,state,NJ,addr
5078239777,street,Strathmore Drive,addr
5078239777,guid,A059AB66-E5C1-467F-AC44-19AB2B236C55,njgin
5078239778,city,Cherry Hill,addr
5078239778,country,US,addr
5078239778,housenumber,48,addr
5078239778,postcode,08003-1707,addr
5078239778,state,NJ,addr
5078239778,street,Forest Hill Drive,addr
5078239778,guid,9D2DC922-1CE4-4B1C-A2B0-296A6C559D3E,njgin
5078239787,city,Cherry Hill,addr
5078239787,country,US,addr
5078239787,housenumber,128,addr
5078239787,postcode,08003-2112,addr
5078239787,state,NJ,addr
5078239787,street,Partree Road,addr
5078239787,guid,44C161FB-49E8-474E-8CF7-A9122BB582FD,njgin
5078239800,city,Cherry Hill,addr
5078239800,country,US,addr
5078239800,housenumber,385,addr
5078239800,postcode,08003-2671,addr
5078239800,state,NJ,addr
5078239800,street,Tuvira Lane,addr
5078239800,guid,563F4863-1A2C-48D2-A7A4-F9749FC8DA43,njgin
5078239804,city,Cherry Hill,addr
5078239804,country,US,addr
5078239804,housenumber,64,addr
5078239804,postcode,08003-2667,addr
5078239804,state,NJ,addr
5078239804,street,Buckingham Place,addr
5078239804,guid,8C85C337-577E-4CF5-A0DA-9AADAD007C7F,njgin
5078239811,city,Cherry Hill,addr
5078239811,country,US,addr
5078239811,housenumber,409,addr
5078239811,postcode,08003-2412,addr
5078239811,state,NJ,addr
5078239811,street,Society Hill,addr
5078239811,guid,52AA5300-53FA-42CF-9FA7-5824B5AF0A39,njgin
5078239812,city,Cherry Hill,addr
5078239812,country,US,addr
5078239812,housenumber,114,addr
5078239812,postcode,08003-2402,addr
5078239812,state,NJ,addr
5078239812,street,Society Hill,addr
5078239812,guid,CA60582B-BEE8-4D43-853C-D222B33D2819,njgin
5078239813,city,Cherry Hill,addr
5078239813,country,US,addr
5078239813,housenumber,1192,addr
5078239813,postcode,08003-2328,addr
5078239813,state,NJ,addr
5078239813,street,Marlkress Road,addr
5078239813,guid,9D857F7A-595F-4E6B-A1B4-069B54564C60,njgin
5078239816,city,Cherry Hill,addr
5078239816,country,US,addr
5078239816,housenumber,1805,addr
5078239816,postcode,08003-2001,addr
5078239816,state,NJ,addr
5078239816,street,Springdale Road,addr
5078239816,guid,B796C040-9B18-4AEC-B100-A9266B48AC00,njgin
5078239817,city,Cherry Hill,addr
5078239817,country,US,addr
5078239817,housenumber,7,addr
5078239817,postcode,08003-1109,addr
5078239817,state,NJ,addr
5078239817,street,Westbrook Drive,addr
5078239817,guid,91196B69-940D-403B-82A2-A7509B101415,njgin
5078239818,city,Cherry Hill,addr
5078239818,country,US,addr
5078239818,housenumber,30,addr
5078239818,postcode,08003-1710,addr
5078239818,state,NJ,addr
5078239818,street,Hilltop Drive,addr
5078239818,guid,7C0F95C7-5E1E-430A-958A-1A56647B18BE,njgin
5078239820,city,Cherry Hill,addr
5078239820,country,US,addr
5078239820,housenumber,9,addr
5078239820,postcode,08003-1126,addr
5078239820,state,NJ,addr
5078239820,street,West High Ridge Road,addr
5078239820,guid,253642FE-C5CD-4AA0-8307-857112488996,njgin
5078239821,city,Cherry Hill,addr
5078239821,country,US,addr
5078239821,housenumber,827,addr
5078239821,postcode,08003,addr
5078239821,state,NJ,addr
5078239821,street,Society Hill,addr
5078239821,guid,69FC715F-7A0B-497C-B3EC-1AF8B744F7C1,njgin
5078239822,city,Cherry Hill,addr
5078239822,country,US,addr
5078239822,housenumber,11,addr
5078239822,postcode,08003-5132,addr
5078239822,state,NJ,addr
5078239822,street,Versailles,addr
5078239822,guid,B0381958-E41E-4913-A033-12242DA9EEB5,njgin
5078239823,city,Cherry Hill,addr
5078239823,country,US,addr
5078239823,housenumber,10,addr
5078239823,postcode,08003-2109,addr
5078239823,state,NJ,addr
5078239823,street,Lavenham Court,addr
5078239823,guid,6B71F34B-F412-4832-9718-EEBE96D01876,njgin
5078239827,city,Cherry Hill,addr
5078239827,country,US,addr
5078239827,housenumber,74,addr
5078239827,postcode,08003-5141,addr
5078239827,state,NJ,addr
5078239827,street,Versailles,addr
5078239827,guid,B0B2867F-227B-4F34-9459-E58AE4087AA2,njgin
5078239830,city,Cherry Hill,addr
5078239830,country,US,addr
5078239830,housenumber,32,addr
5078239830,postcode,08003-2665,addr
5078239830,state,NJ,addr
5078239830,street,Buckingham Place,addr
5078239830,guid,B62FAD10-0EAF-4B43-832D-65B533EBF03D,njgin
5078239831,city,Cherry Hill,addr
5078239831,country,US,addr
5078239831,housenumber,212,addr
5078239831,postcode,08003-2404,addr
5078239831,state,NJ,addr
5078239831,street,Society Hill,addr
5078239831,guid,ED6AF9F5-0E2F-4FBA-A87F-A087876587ED,njgin
5078239832,city,Cherry Hill,addr
5078239832,country,US,addr
5078239832,housenumber,16,addr
5078239832,postcode,08003-5130,addr
5078239832,state,NJ,addr
5078239832,street,Collage Court,addr
5078239832,guid,FF296F3C-0E2D-4C0B-9A79-3C794AAC50F9,njgin
5078239833,city,Cherry Hill,addr
5078239833,country,US,addr
5078239833,housenumber,363,addr
5078239833,postcode,08003-2671,addr
5078239833,state,NJ,addr
5078239833,street,Tuvira Lane,addr
5078239833,guid,72607FE2-DB62-4686-B294-C665457A2F8A,njgin
5078239838,city,Cherry Hill,addr
5078239838,country,US,addr
5078239838,housenumber,9,addr
5078239838,postcode,08003-1704,addr
5078239838,state,NJ,addr
5078239838,street,Darien Drive,addr
5078239838,guid,ED75A2F5-AA48-4462-AC6B-77B4561AA113,njgin
5078239851,city,Cherry Hill,addr
5078239851,country,US,addr
5078239851,housenumber,33,addr
5078239851,postcode,08003-1003,addr
5078239851,state,NJ,addr
5078239851,street,North Green Acre Drive,addr
5078239851,guid,B1FAC777-7759-4D22-B2B1-CD251B7FD796,njgin
5078239857,city,Cherry Hill,addr
5078239857,country,US,addr
5078239857,housenumber,910,addr
5078239857,postcode,08003,addr
5078239857,state,NJ,addr
5078239857,street,Society Hill,addr
5078239857,guid,9A1155C0-CB9A-4C12-B65B-797636A1DCFC,njgin
5078239858,city,Cherry Hill,addr
5078239858,country,US,addr
5078239858,housenumber,36,addr
5078239858,postcode,08003-1018,addr
5078239858,state,NJ,addr
5078239858,street,Westbury Drive,addr
5078239858,guid,27490381-190A-4C3F-ACCD-ABBC37A8440D,njgin
5078239860,city,Cherry Hill,addr
5078239860,country,US,addr
5078239860,housenumber,37,addr
5078239860,postcode,08003-1003,addr
5078239860,state,NJ,addr
5078239860,street,North Green Acre Drive,addr
5078239860,guid,E4C357DF-BD36-4B12-A8F0-2FA70009A44E,njgin
5078239862,city,Cherry Hill,addr
5078239862,country,US,addr
5078239862,housenumber,835,addr
5078239862,postcode,08003-2429,addr
5078239862,state,NJ,addr
5078239862,street,Society Hill,addr
5078239862,guid,B5560D51-CB17-42E1-B712-21D0AABF7AEA,njgin
5078239864,city,Cherry Hill,addr
5078239864,country,US,addr
5078239864,housenumber,1916,addr
5078239864,postcode,08003-2007,addr
5078239864,state,NJ,addr
5078239864,street,Fairfax Avenue,addr
5078239864,guid,89085BD6-17CE-4D7F-9088-072811AFB9A7,njgin
5078239865,city,Cherry Hill,addr
5078239865,country,US,addr
5078239865,housenumber,207,addr
5078239865,postcode,08003-2679,addr
5078239865,state,NJ,addr
5078239865,street,Europa Court,addr
5078239865,guid,D4F68950-4D6E-4EA1-B252-BD33629FB53C,njgin
5078239870,city,Cherry Hill,addr
5078239870,country,US,addr
5078239870,housenumber,1036,addr
5078239870,postcode,08003-2651,addr
5078239870,state,NJ,addr
5078239870,street,Red Oak Drive,addr
5078239870,guid,5E011A69-9325-4F8F-B68B-466B35564868,njgin
5078239874,city,Cherry Hill,addr
5078239874,country,US,addr
5078239874,housenumber,3,addr
5078239874,postcode,08003-1819,addr
5078239874,state,NJ,addr
5078239874,street,Pembroke Court,addr
5078239874,guid,42F4E9FB-3EC9-46F9-9C8C-A713CFE0542B,njgin
5078239875,city,Cherry Hill,addr
5078239875,country,US,addr
5078239875,housenumber,365,addr
5078239875,postcode,08003-2671,addr
5078239875,state,NJ,addr
5078239875,street,Tuvira Lane,addr
5078239875,guid,A2A72673-CE5F-4E46-B596-ECF708B8C021,njgin
5078239876,city,Cherry Hill,addr
5078239876,country,US,addr
5078239876,housenumber,815,addr
5078239876,postcode,08003-2427,addr
5078239876,state,NJ,addr
5078239876,street,Society Hill,addr
5078239876,guid,A26CDF36-ABB3-4920-B273-2CB76751912B,njgin
5078239877,city,Cherry Hill,addr
5078239877,country,US,addr
5078239877,housenumber,105,addr
5078239877,postcode,08003-2114,addr
5078239877,state,NJ,addr
5078239877,street,Weston Drive,addr
5078239877,guid,3D3C72E5-254A-484A-88E9-EFECA5DA088D,njgin
5078239884,city,Cherry Hill,addr
5078239884,country,US,addr
5078239884,housenumber,622,addr
5078239884,postcode,08003-2431,addr
5078239884,state,NJ,addr
5078239884,street,Society Hill,addr
5078239884,guid,FD7DBE27-937C-4F79-9AA3-9E78FA8C19CF,njgin
5078239886,city,Cherry Hill,addr
5078239886,country,US,addr
5078239886,housenumber,513,addr
5078239886,postcode,08003-2425,addr
5078239886,state,NJ,addr
5078239886,street,Society Hill,addr
5078239886,guid,B24F65BE-EE7D-4C82-82B7-2527D6D70082,njgin
5078239895,city,Cherry Hill,addr
5078239895,country,US,addr
5078239895,housenumber,2040,addr
5078239895,postcode,08003-1612,addr
5078239895,state,NJ,addr
5078239895,street,Fairfax Avenue,addr
5078239895,guid,9F0236A6-5D27-4710-80EC-3AEF93E58E66,njgin
5078239898,city,Cherry Hill,addr
5078239898,country,US,addr
5078239898,housenumber,8,addr
5078239898,postcode,08003-2113,addr
5078239898,state,NJ,addr
5078239898,street,Weston Court,addr
5078239898,guid,B8562B7A-A405-4EA7-9F07-EE394CC9C6C0,njgin
5078239901,city,Cherry Hill,addr
5078239901,country,US,addr
5078239901,housenumber,628,addr
5078239901,postcode,08003-2431,addr
5078239901,state,NJ,addr
5078239901,street,Society Hill,addr
5078239901,guid,7BB622D3-6C1E-4C28-9E45-0DD84FC08D51,njgin
5078239902,city,Cherry Hill,addr
5078239902,country,US,addr
5078239902,housenumber,627,addr
5078239902,postcode,08003-2431,addr
5078239902,state,NJ,addr
5078239902,street,Society Hill,addr
5078239902,guid,C12023F5-40C4-4A9F-9C40-B20FCFE7D73E,njgin
5078239903,city,Cherry Hill,addr
5078239903,country,US,addr
5078239903,housenumber,342,addr
5078239903,postcode,08003-2670,addr
5078239903,state,NJ,addr
5078239903,street,Tuvira Lane,addr
5078239903,guid,01F732A5-3152-4221-BC54-E3708C81863C,njgin
5078239906,city,Cherry Hill,addr
5078239906,country,US,addr
5078239906,housenumber,127,addr
5078239906,postcode,08003-2135,addr
5078239906,state,NJ,addr
5078239906,street,Ashford Road,addr
5078239906,guid,B0ED68A6-AC6B-4B42-9070-C595E6E12635,njgin
5078239908,city,Cherry Hill,addr
5078239908,country,US,addr
5078239908,housenumber,47,addr
5078239908,postcode,08003-1720,addr
5078239908,state,NJ,addr
5078239908,street,Strathmore Drive,addr
5078239908,guid,073F260D-EEE8-4553-B2F4-CDD46D161DBD,njgin
5078239913,city,Cherry Hill,addr
5078239913,country,US,addr
5078239913,housenumber,1209,addr
5078239913,postcode,08003-2633,addr
5078239913,state,NJ,addr
5078239913,street,Sequoia Road,addr
5078239913,guid,DC5D41FB-2B79-49A2-8741-11543FB32100,njgin
5078239918,city,Cherry Hill,addr
5078239918,country,US,addr
5078239918,housenumber,103,addr
5078239918,postcode,08003-5116,addr
5078239918,state,NJ,addr
5078239918,street,Lucerne Boulevard,addr
5078239918,guid,38F59F1F-0B73-4623-92E1-AE9B68C09F78,njgin
5078239920,city,Cherry Hill,addr
5078239920,country,US,addr
5078239920,housenumber,329,addr
5078239920,postcode,08003-1301,addr
5078239920,state,NJ,addr
5078239920,street,Mimosa Drive,addr
5078239920,guid,4855D557-55C5-45DE-94DC-9DC6921E3BD9,njgin
5078240421,city,Cherry Hill,addr
5078240421,country,US,addr
5078240421,housenumber,1931,addr
5078240421,postcode,08003-2048,addr
5078240421,state,NJ,addr
5078240421,street,Olney Avenue,addr
5078240421,guid,AB75C8BD-D1CA-4C81-86E6-C4CD30ABE99B,njgin
5078240422,city,Cherry Hill,addr
5078240422,country,US,addr
5078240422,housenumber,1229,addr
5078240422,postcode,08003-2633,addr
5078240422,state,NJ,addr
5078240422,street,Sequoia Road,addr
5078240422,guid,FF2EDE89-D224-43AA-B8BA-6F2DF90037CD,njgin
5078240423,city,Cherry Hill,addr
5078240423,country,US,addr
5078240423,housenumber,623,addr
5078240423,postcode,08003-2431,addr
5078240423,state,NJ,addr
5078240423,street,Society Hill,addr
5078240423,guid,F99279A6-9D5E-48FF-92B9-90DFAB611079,njgin
5078240429,city,Cherry Hill,addr
5078240429,country,US,addr
5078240429,housenumber,1958,addr
5078240429,postcode,08003-1026,addr
5078240429,state,NJ,addr
5078240429,street,Birchwood Park Drive North,addr
5078240429,guid,E7E8969C-80EE-448B-B3BA-2B5060753AF7,njgin
5078240439,city,Cherry Hill,addr
5078240439,country,US,addr
5078240439,housenumber,4,addr
5078240439,postcode,08003-2104,addr
5078240439,state,NJ,addr
5078240439,street,Buxton Road,addr
5078240439,guid,7A43F22B-0864-4727-9550-428526DDE57A,njgin
5078240442,city,Cherry Hill,addr
5078240442,country,US,addr
5078240442,housenumber,519,addr
5078240442,postcode,08003-2426,addr
5078240442,state,NJ,addr
5078240442,street,Society Hill,addr
5078240442,guid,B43ECB33-1352-4F68-A034-39B8EF6865AF,njgin
5078240446,city,Cherry Hill,addr
5078240446,country,US,addr
5078240446,housenumber,1243,addr
